"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:3|Swamp:1|Ocean:96", "Forest:6|Swamp:1|Ocean:93", "Forest:17|Swamp:8|Ocean:75", "Forest:31|Ocean:69", "Forest:25|Swamp:26|Ocean:49", "Swamp:53|Ocean:47", "Swamp:74|Ocean:26", "Swamp:95|Ocean:5", "Swamp:100"
"Swamp:1|Ocean:99", "Swamp:1|Ocean:99", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:2|Ocean:98", "Swamp:2|Ocean:98", "Forest:2|Ocean:98", "Ocean:100", "Swamp:3|Ocean:97", "Swamp:3|Ocean:97", "Forest:2|Swamp:1|Ocean:97", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:2|Ocean:98", "Forest:7|Swamp:1|Ocean:92", "Swamp:15|Ocean:85", "Swamp:31|Ocean:69", "Swamp:53|Ocean:47", "Swamp:74|Ocean:26", "Swamp:96|Ocean:4", "Swamp:98|Ocean:2"
"Swamp:4|Ocean:96", "Swamp:5|Ocean:95", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:8|Ocean:92", "Forest:10|Swamp:2|Ocean:88", "Swamp:14|Ocean:86", "Swamp:12|Ocean:88", "Plains:1|Forest:1|Ocean:98", "Plains:1|Forest:10|Ocean:89", "Forest:3|Swamp:3|Ocean:94", "Forest:1|Swamp:16|Ocean:83", "Swamp:9|Ocean:91", "Swamp:10|Ocean:90", "Ocean:100", "Ocean:100", "Plains:2|Forest:2|Ocean:96", "Swamp:4|Ocean:96", "Swamp:3|Ocean:97", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:1|Ocean:99", "Swamp:8|Ocean:92", "Swamp:30|Ocean:70", "Swamp:37|Ocean:63"
"Swamp:4|Ocean:96", "Swamp:4|Ocean:96", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:6|Ocean:94", "Swamp:3|Ocean:97", "Swamp:8|Ocean:92", "Forest:13|Ocean:87", "Forest:4|Ocean:96", "Forest:1|Swamp:12|Ocean:87", "Plains:1|Ocean:99", "Forest:5|Swamp:20|Ocean:75", "Forest:2|Swamp:19|Ocean:79", "Forest:5|Swamp:29|Ocean:66", "Plains:13|Forest:14|Ocean:73", "Plains:6|Forest:18|Ocean:76", "Forest:27|Ocean:73", "Plains:1|Forest:7|Ocean:92", "Plains:1|Forest:17|Ocean:82", "Swamp:10|Ocean:90", "Swamp:9|Ocean:91", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:3|Ocean:97", "Swamp:10|Ocean:90"
"Swamp:4|Ocean:96", "Swamp:2|Ocean:98", "Forest:14|Ocean:86", "Forest:4|Swamp:19|Ocean:77", "Forest:19|Ocean:81", "Swamp:9|Ocean:91", "Ocean:100", "Ocean:100", "Swamp:8|Ocean:92", "Swamp:14|Ocean:86", "Swamp:12|Ocean:88", "Forest:13|Swamp:1|Ocean:86", "Swamp:6|Ocean:94", "Swamp:14|Ocean:86", "Swamp:7|Ocean:93", "Swamp:24|Ocean:76", "Swamp:36|Ocean:64", "Forest:43|Swamp:18|Ocean:39", "Plains:35|Forest:27|Ocean:38", "Plains:53|Forest:1|Ocean:46", "Plains:51|Ocean:49", "Forest:26|Ocean:74", "Plains:50|Ocean:50", "Forest:1|Swamp:12|Ocean:87", "Swamp:17|Ocean:83", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Swamp:18|Ocean:82", "Forest:9|Swamp:10|Ocean:81", "Plains:16|Forest:6|Ocean:78", "Swamp:25|Ocean:75", "Forest:3|Swamp:1|Ocean:96", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:4|Ocean:96", "Ocean:100", "Swamp:4|Ocean:96", "Ocean:100", "Swamp:2|Ocean:98", "Forest:2|Swamp:5|Ocean:93", "Forest:19|Swamp:42|Ocean:39", "Forest:57|Swamp:8|Ocean:35", "Plains:68|Ocean:32", "Desert:4|Plains:70|Ocean:26", "Plains:30|Forest:31|Ocean:39", "Plains:86|Forest:10|Ocean:4", "Plains:2|Forest:56|Ocean:42", "Swamp:63|Ocean:37", "Swamp:10|Ocean:90", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Swamp:14|Ocean:86", "Forest:21|Swamp:5|Ocean:74", "Plains:8|Forest:32|Ocean:60", "Plains:17|Forest:5|Ocean:78", "Plains:2|Forest:3|Ocean:95", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:3|Ocean:97", "Swamp:2|Ocean:98", "Swamp:3|Ocean:97", "Ocean:100", "Swamp:2|Ocean:98", "Swamp:2|Ocean:98", "Swamp:33|Ocean:67", "Plains:15|Forest:15|Ocean:70", "Forest:29|Swamp:23|Ocean:48", "Plains:34|Ocean:66", "Plains:6|Ocean:94", "Desert:3|Plains:41|Ocean:56", "Plains:1|Forest:34|Ocean:65", "Forest:17|Swamp:9|Ocean:74", "Plains:1|Forest:25|Ocean:74", "Forest:9|Swamp:1|Ocean:90", "Swamp:9|Ocean:91", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Swamp:1|Ocean:99", "Swamp:1|Ocean:99", "Forest:4|Swamp:4|Ocean:92", "Swamp:7|Ocean:93", "Forest:5|Swamp:9|Ocean:86", "Forest:7|Ocean:93", "Plains:15|Ocean:85", "Plains:11|Ocean:89", "Swamp:7|Ocean:93", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:4|Ocean:96", "Swamp:5|Ocean:95", "Swamp:34|Ocean:66", "Swamp:23|Ocean:77", "Plains:9|Forest:32|Ocean:59", "Plains:33|Forest:18|Ocean:49", "Plains:21|Forest:64|Ocean:15", "Plains:53|Forest:13|Ocean:34", "Plains:10|Forest:25|Swamp:61|Ocean:4", "Plains:1|Forest:59|Ocean:40", "Forest:4|Swamp:89|Ocean:7", "Plains:1|Forest:33|Ocean:66", "Forest:55|Ocean:45", "Swamp:20|Ocean:80", "Swamp:15|Ocean:85", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Forest:3|Swamp:5|Ocean:92", "Forest:2|Swamp:2|Ocean:96", "Forest:6|Swamp:1|Ocean:93", "Forest:1|Ocean:99", "Plains:2|Ocean:98", "Ocean:100", "Plains:10|Ocean:90", "Plains:9|Ocean:91", "Forest:16|Swamp:28|Ocean:56", "Forest:1|Swamp:19|Ocean:80", "Swamp:15|Ocean:85", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:5|Ocean:95", "Swamp:35|Ocean:65", "Swamp:36|Ocean:64", "Swamp:57|Ocean:43", "Plains:36|Forest:12|Ocean:52", "Forest:11|Swamp:57|Ocean:32", "Plains:37|Forest:27|Ocean:36", "Plains:7|Forest:67|Ocean:26", "Plains:50|Forest:9|Ocean:41", "Plains:80|Ocean:20", "Plains:7|Forest:55|Ocean:38", "Forest:20|Swamp:73|Ocean:7", "Plains:76|Forest:8|Ocean:16", "Plains:16|Forest:69|Swamp:4|Ocean:11", "Plains:59|Ocean:41", "Desert:4|Plains:53|Ocean:43", "Swamp:36|Ocean:64", "Swamp:25|Ocean:75", "Swamp:7|Ocean:93", "Swamp:3|Ocean:97", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Swamp:12|Ocean:88", "Swamp:2|Ocean:98", "Plains:15|Forest:2|Ocean:83", "Forest:1|Swamp:2|Ocean:97", "Plains:1|Forest:1|Ocean:98", "Plains:4|Ocean:96", "Plains:7|Forest:32|Swamp:1|Ocean:60", "Plains:33|Forest:11|Ocean:56", "Desert:4|Plains:67|Forest:15|Ocean:14", "Forest:21|Swamp:2|Ocean:77", "Forest:3|Swamp:29|Ocean:68", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:13|Ocean:87", "Swamp:62|Ocean:38", "Swamp:74|Ocean:26", "Forest:36|Swamp:45|Ocean:19", "Plains:63|Forest:16|Ocean:21", "Plains:3|Forest:52|Swamp:2|Ocean:43", "Forest:3|Swamp:78|Ocean:19", "Plains:27|Forest:57|Ocean:16", "Desert:5|Plains:90|Ocean:5", "Plains:75|Forest:25", "Plains:90|Forest:6|Ocean:4", "Plains:15|Forest:85", "Plains:35|Forest:65", "Plains:85|Forest:15", "Plains:88|Ocean:12", "Desert:1|Plains:67|Ocean:32", "Desert:3|Plains:39|Forest:1|Ocean:57", "Plains:45|Ocean:55", "Plains:14|Forest:12|Ocean:74", "Swamp:17|Ocean:83", "Swamp:1|Ocean:99", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Swamp:5|Ocean:95", "Swamp:3|Ocean:97", "Plains:7|Ocean:93", "Plains:2|Forest:2|Ocean:96", "Plains:3|Forest:1|Ocean:96", "Plains:4|Ocean:96", "Desert:25|Ocean:75", "Plains:37|Ocean:63", "Plains:90|Forest:10", "Plains:64|Ocean:36", "Forest:1|Swamp:66|Ocean:33", "Forest:2|Swamp:4|Ocean:94", "Swamp:4|Ocean:96", "Ocean:100", "Swamp:16|Ocean:84", "Swamp:44|Ocean:56", "Swamp:68|Ocean:32", "Forest:4|Swamp:77|Ocean:19", "Swamp:100", "Forest:69|Swamp:3|Ocean:28", "Forest:5|Swamp:92|Ocean:3", "Forest:23|Swamp:62|Ocean:15", "Plains:5|Forest:30|Swamp:61|Ocean:4", "Plains:92|Forest:5|Ocean:3", "Plains:92|Forest:5|Ocean:3", "Forest:95|Swamp:5", "Forest:55|Swamp:45", "Desert:25|Plains:75", "Plains:90|Forest:10", "Plains:35|Forest:65", "Desert:5|Plains:95", "Plains:79|Forest:20|Ocean:1", "Plains:50|Forest:30|Ocean:20", "Swamp:67|Ocean:33", "Swamp:39|Ocean:61", "Forest:1|Swamp:21|Ocean:78", "Swamp:4|Ocean:96", "Forest:3|Swamp:1|Ocean:96", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Swamp:2|Ocean:98", "Ocean:100", "Forest:3|Ocean:97", "Plains:5|Forest:2|Ocean:93", "Plains:54|Forest:3|Ocean:43", "Plains:68|Ocean:32", "Plains:81|Ocean:19", "Plains:43|Ocean:57", "Plains:27|Forest:7|Ocean:66", "Plains:2|Forest:1|Ocean:97", "Forest:2|Swamp:1|Ocean:97", "Ocean:100", "Swamp:9|Ocean:91", "Swamp:27|Ocean:73", "Swamp:53|Ocean:47", "Forest:2|Swamp:65|Ocean:33", "Forest:71|Swamp:19|Ocean:10", "Forest:61|Swamp:8|Ocean:31", "Plains:15|Forest:67|Swamp:4|Ocean:14", "Forest:70|Swamp:16|Ocean:14", "Forest:75|Swamp:25", "Plains:20|Forest:65|Swamp:15", "Plains:80|Forest:20", "Plains:65|Forest:35", "Forest:15|Swamp:85", "Plains:10|Forest:85|Swamp:5", "Plains:100", "Plains:100", "Plains:100", "Plains:39|Forest:60|Ocean:1", "Plains:65|Forest:35", "Forest:97|Ocean:3", "Forest:44|Swamp:39|Ocean:17", "Swamp:55|Ocean:45", "Swamp:26|Ocean:74", "Swamp:17|Ocean:83", "Forest:6|Swamp:1|Ocean:93", "Ocean:100"
"Ocean:100", "Ocean:100", "Swamp:1|Ocean:99", "Swamp:2|Ocean:98", "Plains:2|Ocean:98", "Ocean:100", "Plains:14|Forest:4|Ocean:82", "Desert:6|Plains:11|Ocean:83", "Plains:35|Forest:1|Ocean:64", "Plains:25|Ocean:75", "Plains:14|Ocean:86", "Plains:4|Ocean:96", "Swamp:2|Ocean:98", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:17|Ocean:83", "Swamp:35|Ocean:65", "Swamp:70|Ocean:30", "Plains:6|Forest:69|Swamp:3|Ocean:22", "Plains:10|Forest:90", "Plains:5|Forest:85|Swamp:10", "Plains:15|Forest:85", "Swamp:100", "Plains:5|Forest:85|Swamp:10", "Plains:10|Forest:80|Swamp:10", "Plains:15|Forest:85", "Swamp:100", "Forest:40|Swamp:60", "Forest:75|Swamp:25", "Plains:90|Forest:10", "Plains:25|Forest:75", "Forest:80|Swamp:20", "Plains:80|Forest:20", "Plains:79|Forest:20|Ocean:1", "Forest:44|Swamp:55|Ocean:1", "Plains:5|Forest:77|Ocean:18", "Forest:42|Swamp:13|Ocean:45", "Swamp:32|Ocean:68", "Forest:3|Swamp:6|Ocean:91"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:8|Ocean:92", "Forest:10|Ocean:90", "Plains:7|Forest:2|Ocean:91", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:7|Ocean:93", "Swamp:20|Ocean:80", "Swamp:48|Ocean:52", "Swamp:35|Ocean:65", "Forest:6|Swamp:61|Ocean:33", "Plains:10|Forest:67|Swamp:14|Ocean:9", "Plains:42|Forest:39|Ocean:19", "Forest:5|Swamp:89|Ocean:6", "Forest:14|Swamp:79|Ocean:7", "Forest:60|Swamp:40", "Plains:5|Forest:90|Swamp:5", "Forest:30|Swamp:70", "Forest:5|Swamp:95", "Forest:20|Swamp:80", "Plains:10|Forest:85|Swamp:5", "Plains:45|Forest:55", "Forest:70|Swamp:30", "Plains:75|Forest:25", "Plains:80|Forest:20", "Plains:10|Forest:85|Swamp:5", "Plains:10|Forest:90", "Plains:22|Forest:66|Ocean:12", "Swamp:55|Ocean:45", "Forest:15|Ocean:85"
"Swamp:5|Ocean:95", "Swamp:4|Ocean:96", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Plains:5|Ocean:95", "Plains:7|Forest:1|Ocean:92", "Plains:7|Forest:3|Ocean:90", "Plains:5|Ocean:95", "Swamp:1|Ocean:99", "Ocean:100", "Ocean:100", "Swamp:10|Ocean:90", "Swamp:6|Ocean:94", "Swamp:34|Ocean:66", "Swamp:37|Ocean:63", "Swamp:52|Ocean:48", "Forest:24|Swamp:62|Ocean:14", "Forest:33|Swamp:30|Ocean:37", "Plains:35|Forest:65", "Plains:88|Ocean:12", "Plains:5|Forest:95", "Forest:80|Swamp:20", "Plains:95|Forest:5", "Plains:55|Forest:45", "Swamp:100", "Forest:5|Swamp:95", "Forest:40|Swamp:60", "Plains:65|Forest:35", "Plains:75|Forest:25", "Plains:5|Forest:95", "Plains:35|Forest:65", "Plains:15|Forest:80|Swamp:5", "Forest:10|Swamp:90", "Forest:57|Swamp:40|Ocean:3", "Forest:56|Swamp:40|Ocean:4"
"Swamp:24|Ocean:76", "Forest:9|Swamp:22|Ocean:69", "Plains:10|Forest:1|Ocean:89", "Forest:8|Ocean:92", "Ocean:100", "Forest:3|Ocean:97", "Swamp:7|Ocean:93", "Swamp:9|Ocean:91", "Plains:4|Forest:14|Ocean:82", "Plains:27|Ocean:73", "Plains:33|Ocean:67", "Plains:5|Forest:24|Ocean:71", "Desert:2|Plains:26|Ocean:72", "Plains:2|Forest:16|Ocean:82", "Forest:9|Ocean:91", "Ocean:100", "Swamp:10|Ocean:90", "Forest:1|Swamp:7|Ocean:92", "Swamp:33|Ocean:67", "Swamp:13|Ocean:87", "Swamp:20|Ocean:80", "Forest:2|Swamp:17|Ocean:81", "Forest:7|Ocean:93", "Forest:13|Swamp:36|Ocean:51", "Forest:30|Swamp:18|Ocean:52", "Plains:89|Ocean:11", "Plains:62|Forest:31|Ocean:7", "Plains:10|Forest:81|Swamp:5|Ocean:4", "Plains:50|Forest:46|Ocean:4", "Plains:35|Forest:62|Ocean:3", "Forest:45|Swamp:55", "Forest:55|Swamp:45", "Plains:65|Forest:35", "Desert:20|Plains:80", "Plains:80|Forest:20", "Plains:10|Forest:90", "Plains:5|Forest:90|Swamp:5", "Plains:30|Forest:65|Swamp:5", "Forest:65|Swamp:35", "Forest:20|Swamp:79|Ocean:1"
