5.02, 6.37, 6.54, 2.51, 4.15, 6.16, 3.37, 5.06, 7.74, 11.15, 11.99, 8.42, 5.6, 9.7, 8.4, 6.35, 7.76, 9.72, 8.26, 11.33, 9.66, 4.9, 3.94, 1.72, 5.33, 4.2, 1.49, 3.74, 5.05, 1.98, 0, 0, 0, 1.36, 0, 0, 2.53, 6.07, 6.05, 6.7, 7.03, 5.79, 3.25, 2.59, 3.64, 3.64, 0.75, 3.7, 2.47, 3.35, 2.32, 4.49, 4.34, 9.29, 8.06, 4.99, 5.95, 7.2, 3.11
3.76, 5.5, 8.86, 4.48, 6.19, 6.37, 5.8, 2.65, 7.49, 8.96, 10.12, 10.66, 10.14, 7.01, 7.45, 10.11, 9.7, 6.56, 7.67, 10.18, 12, 10.61, 5.89, 1.88, 2.6, 4.07, 3.19, 4.37, 3.42, 5, 4.95, 4.28, 2.85, 0, 3.44, 0.32, 2.5, 4.35, 4.28, 6.84, 4.15, 7.98, 6.12, 4.33, 5.44, 5.9, 4.32, 1.44, 3.12, 0.1, 3.65, 2.06, 3.28, 8.29, 6.34, 7.08, 3.6, 3.34, 4.33
6.67, 7.61, 9.05, 6.31, 5.57, 4.7, 5.3, 6.6, 3.61, 6.38, 11.26, 10.65, 10.7, 7.16, 6.25, 7.51, 6.26, 7.04, 7.4, 9.67, 8.07, 12, 9.29, 5.23, 0.94, 0, 5.28, 5.26, 3.89, 5.43, 6.3, 4.79, 4.6, 0.37, 2.66, 2.15, 1.09, 3.72, 3.15, 2.85, 5.69, 3.1, 3.19, 6.99, 3.64, 7.77, 6.68, 5.91, 1.16, 1.92, 0.81, 1.27, 4.66, 5.89, 8.02, 4.16, 5.42, 6, 7.43
3.88, 7.77, 8.94, 7.73, 7.07, 5.84, 7.12, 3.79, 3.01, 2.02, 4.27, 11.05, 11.98, 11.94, 9.63, 10.3, 10.72, 5.91, 6.94, 8.77, 10.14, 11.11, 9.55, 5.67, 4.12, 0.11, 1.38, 5.17, 1.8, 1.91, 7.06, 8.96, 8.7, 2.12, 1.8, 3.19, 1.94, 0, 0, 0.6, 1.51, 4.84, 2.99, 2.77, 2.84, 2.41, 5.52, 7.24, 6.46, 3.64, 3.43, 2.53, 0, 4.29, 7.69, 7.2, 4.98, 6.88, 9.04
3.33, 2.4, 9.09, 5.87, 7.87, 5.58, 6.59, 7.72, 3.08, 3.78, 5.46, 8.19, 11.05, 10.3, 8.01, 6.45, 6.88, 10.26, 7.82, 9.56, 6.77, 10.44, 7.47, 7.63, 8.23, 6.87, 5.69, 3.13, 0.37, 1.84, 6.02, 6.78, 8.05, 3.69, 2.93, 0, 2.21, 0.11, 0, 2.93, 3.46, 1.95, 4.92, 4.54, 6.23, 6.45, 2.96, 4.19, 7.19, 8.2, 6.22, 2.82, 2.25, 1.22, 3.9, 8.16, 7.5, 7.1, 4.73
5.34, 4.69, 7.22, 9.05, 9.43, 9.46, 8.96, 8.39, 6.97, 4.95, 3.9, 5.54, 9.18, 11.55, 9.36, 9.45, 9.11, 7.09, 7.86, 9.38, 7.24, 11.04, 10.71, 8.76, 10.7, 6.84, 6.19, 4.53, 5.5, 5.16, 1.92, 6.31, 4.08, 2.54, 2.67, 0, 0.29, 2.49, 2.96, 0, 0.85, 0, 0.54, 0.84, 3.76, 5.24, 3.2, 1.36, 7.2, 7.87, 8.81, 3.52, 4.02, 0, 4.19, 6.01, 7.91, 9.21, 6.46
5.99, 5.82, 7.05, 8.16, 9.3, 11.61, 10.21, 6.96, 8.67, 9.74, 4.99, 7.34, 10.05, 8.68, 7.94, 10.73, 11.24, 7.33, 10.3, 6.23, 6.76, 6.64, 9.43, 9.2, 11.78, 12, 9.9, 6.2, 6.57, 8.2, 5.52, 4.17, 4.95, 3.65, 5.91, 4.46, 0.98, 2.19, 4.51, 1.27, 2.54, 2.84, 0.86, 3.35, 1.73, 2.53, 6.5, 4.35, 4.31, 8.44, 6.88, 8.35, 5.32, 2.06, 2.98, 1.83, 6.65, 9.06, 8.94
3.41, 6.3, 7.05, 5.09, 7.73, 11.68, 9.14, 6.64, 7.21, 10.93, 11.09, 10.4, 7.3, 11.66, 11.04, 8.12, 12, 11.05, 9.53, 10.57, 4.92, 3.32, 8.26, 7.97, 7.57, 12, 11.83, 9.28, 7.03, 8.43, 9.43, 5.54, 2.72, 4.11, 5.46, 5.52, 2.52, 2.15, 4.01, 6.15, 2.12, 5.46, 4.94, 4.31, 3.43, 2.75, 5.58, 3.29, 5, 7.45, 4.61, 9.42, 7.7, 2.5, 5.51, 0.69, 4.22, 3.99, 8.93
2.08, 4.72, 6.52, 3.88, 6.48, 8.91, 9.01, 5.34, 8.2, 6, 9.74, 8.32, 7.38, 7.89, 7.98, 8.36, 10.85, 11.27, 11.98, 8.96, 7.92, 2.7, 2.58, 7.21, 4.9, 7.18, 8.04, 11.63, 6.87, 5.7, 9.75, 8.88, 7.08, 3.46, 4.17, 3.81, 6.37, 0.83, 4.94, 7.25, 5.41, 7.23, 6.87, 5.57, 5.53, 6.21, 1.86, 5.9, 5.89, 5.49, 7.63, 9.87, 11.63, 7.88, 3.46, 0.36, 2.5, 1.07, 1.79
1.19, 0.7, 3.36, 1.92, 4.93, 3.95, 5.37, 4.56, 7.35, 6.93, 8.55, 8.74, 6.38, 9.97, 8.33, 7.56, 8.02, 7.9, 11.6, 9.19, 10.19, 4.14, 0.6, 4.33, 5.69, 5.5, 4.58, 5.24, 9.24, 5.44, 5.67, 6.98, 9.94, 4.11, 2.45, 5.2, 3.61, 5.27, 1.94, 6.6, 6.07, 9.08, 6.72, 4.51, 2.9, 4.42, 6.5, 6.61, 3.34, 7.49, 3.88, 9.48, 8.7, 12, 7.24, 1.42, 2.02, 1.02, 2.6
0.61, 0.66, 4.33, 5.89, 4.75, 2.36, 2.8, 5.83, 8.86, 6.16, 9.99, 7.79, 4.75, 8.78, 8.96, 9.03, 11.19, 10.9, 10.31, 9.94, 10.85, 6.81, 5.52, 3.62, 2.48, 2.9, 3.36, 5.18, 6.8, 9.37, 4.52, 3.86, 9.85, 10.82, 7.02, 7.46, 4.55, 6.66, 7.31, 5.72, 5.59, 8.19, 8.75, 7.89, 6.86, 5.74, 6.18, 6.49, 8.05, 7.73, 3.84, 5.36, 8.08, 9.59, 11.13, 8.62, 5.87, 3.65, 4.46
1.85, 0, 4.37, 6.37, 3.77, 1.14, 2.48, 6.02, 6.87, 7.9, 8.05, 5.85, 3.67, 8.5, 8.42, 11.43, 12, 10.08, 11.39, 9.45, 9.9, 11.21, 6.57, 4.71, 5.29, 4.05, 4.57, 1.67, 4.23, 4.49, 8.4, 5.58, 4.46, 10.52, 11.92, 7.4, 7.77, 3.73, 5.66, 4.42, 7.45, 8.84, 8.23, 7.77, 9.01, 7.43, 6.72, 6.52, 4.14, 6.45, 3.63, 3.3, 3.82, 5.19, 11.23, 8.89, 8.05, 4.34, 5.56
0, 0, 0, 2.3, 1.96, 4.95, 2.17, 3.88, 8.51, 9.8, 6.5, 5.18, 4.9, 4.85, 9.95, 11.11, 11.67, 12, 11.29, 11.18, 8.65, 10.66, 8.8, 9.29, 5.54, 5.22, 4.36, 4.5, 5.46, 5.74, 8.22, 5.3, 3.77, 4.85, 9.11, 10.21, 10.28, 9.66, 5.12, 6.74, 3.46, 5.54, 5.63, 5.09, 6.09, 9.27, 7.86, 6.01, 8.37, 6.67, 5.86, 2.29, 4.46, 1.58, 8.79, 12, 9.76, 5.09, 3.81
0, 0, 0, 0, 1.16, 2.96, 5.82, 1.89, 5.54, 7.74, 10.24, 7.4, 4.09, 4.69, 6.27, 10.51, 11.04, 12, 12, 12, 11.36, 8.47, 7.27, 7.87, 10.5, 7.26, 2.93, 1.09, 0.76, 6.82, 5.56, 9.29, 8.96, 5.19, 9.23, 9.16, 10.18, 9.65, 9.56, 4.74, 2.73, 1.25, 6.16, 6.55, 5.08, 6.17, 6.01, 6.36, 5.03, 6.99, 5.92, 4.9, 4.84, 6.01, 7.83, 8.74, 8.07, 10.28, 8.67
1.33, 0, 0, 1.96, 0, 1.83, 5.83, 6.85, 7.06, 9.68, 9.33, 10.36, 9.32, 5.84, 7.34, 7.91, 8.7, 7.92, 9.7, 12, 12, 12, 10.92, 11.53, 7.98, 6.48, 6.86, 4.78, 0, 5.14, 6.3, 4.46, 5.25, 4.1, 3.8, 5.64, 8.98, 11.07, 8.34, 10.37, 8.52, 6.87, 5.78, 8.46, 8.25, 6.78, 9.01, 8.93, 8.69, 7.89, 8.82, 9.28, 7.22, 5.95, 5.85, 6.53, 8.27, 11.81, 10.38
0, 0, 0, 0.08, 0, 2.17, 1.28, 2.87, 4.49, 8.78, 8.08, 11.28, 10.79, 8.17, 8.47, 10.23, 11.26, 6.91, 8.17, 11.69, 12, 9.18, 12, 9.88, 7.98, 9.85, 5.64, 7.95, 5.46, 3.24, 3.04, 4.71, 7.68, 7.66, 5.39, 7.22, 8.93, 12, 10.56, 9.64, 10.92, 6.72, 5.94, 3.84, 9.24, 5.65, 6.88, 7.68, 9.14, 7.27, 8.99, 6.61, 9.6, 6.55, 4.84, 3.3, 8.91, 11.12, 8.3
0, 0, 0, 0, 1.97, 0.85, 1.68, 2.77, 2.77, 3.89, 6.36, 9.16, 11.45, 12, 7.76, 9.07, 7.52, 11.36, 7.59, 7.51, 9.55, 8.05, 9.95, 12, 8.79, 7.38, 9.23, 10.24, 8.78, 8.74, 2.56, 1.76, 2.84, 6.1, 3.95, 6.25, 7.36, 8.88, 7.74, 8.6, 11.1, 9.26, 9.5, 5.93, 4.4, 4.65, 5.51, 8.94, 8.96, 7.95, 10.59, 8.01, 6.29, 9.16, 9.09, 2.86, 2.58, 7.12, 7.99
2.28, 0, 0, 2.82, 0, 0, 0, 0, 0.46, 1.74, 4.28, 4.59, 9.19, 10.58, 9.43, 7.31, 5.63, 8.98, 11.27, 8.7, 5.59, 10.07, 7.45, 11.73, 10.63, 8.11, 9.16, 8.98, 6.82, 9.64, 7.6, 3.64, 4.48, 5.62, 5.98, 2.63, 5.6, 7.3, 8.48, 9.09, 11.05, 9.6, 10.77, 9.24, 4.1, 1.72, 2.64, 4.47, 8.78, 10.97, 10.4, 7.61, 6.74, 9.89, 9.24, 6.99, 3.32, 6.23, 7.67
3.8, 2.75, 1.61, 0.5, 2.32, 2.17, 3.58, 2.38, 2.74, 0, 2.27, 3.66, 6.33, 10.69, 9.99, 10.52, 7.71, 5.81, 7.97, 12, 5.8, 4.85, 5.79, 8.57, 7.95, 7.69, 10.37, 12, 8.59, 7.04, 5.29, 5.66, 3.83, 7.05, 4.92, 3.82, 3.67, 3.31, 6.52, 6.84, 9.59, 11.68, 12, 7.69, 7.95, 5.07, 2.94, 1.31, 4.82, 10.44, 9.82, 6.58, 8.52, 6.67, 7.85, 10.32, 8.18, 8.19, 8
4.37, 6.14, 2.2, 1.53, 1.85, 0.87, 4.31, 6.29, 3.74, 4.69, 2.98, 2.78, 1.56, 8.93, 8.36, 6.66, 10.26, 7.34, 7.79, 10.57, 9.89, 7.75, 7.34, 5.45, 8.28, 7.29, 10.18, 12, 9.38, 6.85, 4.15, 6.21, 7.3, 8.37, 6.31, 2.25, 5.51, 1.96, 6.91, 4.55, 9.14, 10.64, 12, 11.7, 8.96, 7.51, 5.78, 0.56, 0.35, 8.18, 12, 12, 8.41, 4.99, 5.6, 5.37, 9.3, 8.67, 9.54
5.63, 4.63, 3.02, 0.03, 2.12, 2.41, 0.31, 5.28, 2.15, 2.25, 5.8, 3.42, 0.27, 4.55, 9.32, 6.84, 6.29, 5.46, 7.02, 7.07, 7.74, 8.54, 5.38, 5.45, 3.98, 4.85, 7, 11.22, 11.06, 11.02, 8.89, 8.92, 10.17, 11.02, 8.59, 7.56, 6.15, 5.78, 5.74, 6.43, 3.75, 8.69, 7.58, 11.42, 11.88, 10.31, 9.57, 5.64, 4.32, 2.58, 7.87, 9.31, 7.98, 4.99, 6.66, 3.87, 6.83, 11.11, 7.98
5.65, 3.38, 2.23, 3.44, 4.86, 0.3, 0, 4.21, 1.79, 4.99, 4.01, 5.93, 4.58, 1.85, 4.31, 9.71, 8.05, 7.31, 7.75, 5.41, 9.07, 6.79, 7.62, 3.72, 3.22, 2.81, 4.27, 4.79, 10.83, 10.66, 9.57, 7.34, 10.28, 12, 11.1, 6.54, 6.17, 6.32, 6.39, 9.17, 4.71, 4.79, 7.83, 10.78, 9.22, 11.26, 9.19, 7.96, 3.1, 0.42, 2.02, 8.62, 11.47, 11.06, 9.66, 8.99, 4.61, 6.44, 8.87
3.51, 5.32, 1.03, 5.16, 4.83, 1.34, 0, 0.09, 2.47, 4.92, 6.14, 3.22, 2.47, 0.13, 4.84, 9.15, 9.22, 5.52, 6.47, 7.8, 5.62, 8.89, 6.39, 5.25, 5.74, 5.49, 3.42, 2.03, 7.64, 9.4, 11.37, 10.96, 7.23, 8.13, 10.81, 12, 7.04, 5.57, 7.56, 4.98, 4.99, 4.84, 7.23, 9.08, 11.3, 8.07, 12, 11.91, 8.89, 2.59, 0.96, 2.24, 7.24, 11.51, 8.02, 8.02, 8.84, 4.29, 5.57
2.7, 4.42, 3.55, 1.29, 1.44, 3.32, 0.04, 0.18, 0, 4.97, 4.57, 4.26, 0.61, 0, 0.62, 4.32, 5.18, 6.85, 5.28, 4.18, 3.76, 5.89, 7.17, 3.3, 5.16, 3.27, 5.57, 1.69, 2.83, 4.9, 9.58, 12, 7.8, 6.75, 9.03, 11.61, 9.15, 5.2, 8.2, 8.32, 3.56, 7.31, 7.57, 8.15, 9.8, 8.94, 9.23, 8.11, 8.33, 9.29, 2.64, 0, 1.89, 7.16, 7.38, 8.68, 7.87, 6.51, 3.62
2.67, 3.46, 4.05, 0.37, 0, 1.65, 0.73, 2.93, 0, 2.46, 4.78, 6.1, 2.65, 1.12, 0, 1.22, 1.73, 2.5, 2.31, 1.55, 4.9, 4.4, 6.08, 6.04, 3.1, 4.91, 2.57, 0.76, 0.2, 5.26, 6.55, 8.02, 9.14, 6.89, 7.61, 9.39, 8.95, 9.27, 10.33, 11.43, 8.73, 6.54, 7.46, 5.84, 10.47, 8.82, 6.31, 8.51, 8.1, 7.69, 4.12, 3.11, 1.98, 2.45, 4.68, 5.88, 4.64, 6.1, 7.7
3.8, 5.17, 4.45, 0.74, 0.22, 1.59, 2.56, 2.81, 2.87, 2.89, 1.96, 6.95, 7.41, 4.18, 0.43, 1.63, 1.09, 0.58, 4.33, 2.69, 6.02, 5.43, 7.1, 5.31, 7.45, 3.18, 5.31, 5.29, 0.11, 0.54, 3.9, 5.43, 10.23, 10.83, 8, 10.83, 8.12, 10.51, 11.52, 9.65, 9.71, 6.12, 8.16, 8.88, 8.98, 9.1, 5.19, 5.37, 5.64, 8.16, 4.88, 6, 0.91, 0, 2.43, 3.83, 5.29, 3.04, 6.78
4.09, 7.05, 6.4, 4.69, 0.34, 0, 1.1, 0.08, 1.6, 5.09, 1.72, 0.91, 6.34, 7.66, 3.97, 3.4, 0, 2.99, 0, 2.25, 2.4, 3.61, 5.29, 5.92, 4.18, 4.18, 6.56, 4.88, 5.04, 1.64, 2.7, 2.13, 3.38, 8.95, 6.33, 10.3, 10.88, 9.62, 10.56, 8.89, 11.46, 7.64, 8.36, 9.52, 8.13, 9.94, 6.58, 6.49, 7.87, 5.87, 7.23, 4.42, 3.86, 3.47, 4.19, 4.76, 2.22, 3.02, 2.32
6.82, 6.06, 5.87, 5.01, 1.86, 0, 0.37, 0.34, 0, 1.22, 3.55, 2.08, 5.01, 9.32, 8.84, 5.69, 0.57, 1.05, 0, 2.11, 1.49, 3.6, 2.75, 5.81, 7.37, 6.52, 6.84, 5.07, 4.74, 4.8, 5.78, 6.27, 4.63, 3.64, 8.21, 7.43, 8.01, 6.76, 9.2, 12, 12, 12, 6.53, 5.61, 6.48, 8.06, 8.35, 4.81, 7.92, 4.41, 6.23, 3.72, 6.32, 3.85, 1.88, 1.04, 1.39, 0.93, 1.41
6.5, 6.11, 3.29, 7.14, 5.25, 2.4, 0, 0, 0, 0, 0, 0.88, 1.04, 7.12, 8.03, 8.52, 6.63, 5.66, 0.16, 0, 2.43, 3.63, 3.17, 1.1, 4.37, 3.35, 3.22, 2.76, 1.69, 1.41, 1.84, 4.61, 3.31, 3.72, 3.58, 4.63, 7.73, 7.82, 5.33, 8.29, 8.03, 7.92, 7.52, 7.55, 7.35, 7.51, 8.84, 9.23, 8.48, 9.4, 5.33, 4.51, 6.39, 6.44, 1.47, 0, 3.78, 3.22, 0
7.63, 9.01, 4.46, 4.87, 6.12, 7.07, 1.48, 0.16, 0, 0, 2.19, 1.71, 3.66, 6.58, 5.81, 6.47, 4.49, 4.24, 3.78, 2.99, 1.04, 1.21, 5.19, 3.56, 0.28, 1.4, 3.46, 4.18, 1.24, 3.03, 5.06, 4.62, 2.53, 5.66, 7.26, 2.8, 5.36, 9.46, 10.04, 8.95, 7.64, 9.22, 5.32, 6.51, 6.17, 6.59, 9.83, 9.35, 11.4, 12, 10.41, 5.34, 2.97, 7.5, 5.98, 0, 1.53, 1.1, 3.7
8.21, 5.78, 5.21, 7.67, 7.45, 6.57, 7.05, 2.22, 3.27, 2.12, 1.8, 1.91, 1.33, 4.95, 6.06, 8.96, 5.26, 6.31, 1.83, 5.68, 5.83, 1.94, 1.53, 3.81, 2.1, 2.49, 5.17, 1.39, 2.98, 5.03, 3.55, 3.5, 1.69, 2.78, 2.85, 2.55, 3.07, 3.66, 4.96, 6.08, 7.46, 7.24, 9, 8.53, 4.11, 7.45, 9.08, 7.93, 11.4, 10.1, 9.98, 7.47, 4.58, 2.79, 8.35, 1.83, 0, 1.18, 1.31
6.34, 9.28, 8.08, 5.91, 4.13, 4.29, 6.65, 7.3, 5.53, 4.37, 3.4, 2.82, 2.19, 0.61, 3.87, 8.52, 6.18, 6.64, 6.33, 5.86, 5.97, 4.54, 0.33, 0.39, 4.99, 1.83, 1.1, 0.97, 3.04, 2.86, 5.72, 6.47, 6.46, 4.79, 3.56, 3.2, 3, 6.07, 7.12, 4.41, 4.95, 4.47, 7.31, 7.05, 3.96, 2.41, 7.85, 11.13, 11.2, 9.37, 10.35, 9.07, 6.57, 6.96, 8.2, 5.35, 2.14, 0, 0
5.22, 7.89, 5.91, 6.47, 3.64, 6.48, 5.46, 3.52, 5.22, 2.07, 3.99, 6.02, 1.4, 0, 0, 6.2, 8.99, 4.79, 8.31, 7.53, 7.85, 3.52, 2.54, 1.3, 1.54, 2.95, 2.12, 2.74, 0, 0, 3.46, 6.42, 5.8, 3.96, 5.81, 2.36, 1.72, 4.89, 6.43, 8.05, 6.73, 4.25, 7.3, 4.34, 2.15, 4.92, 2.32, 10.09, 8.84, 10.68, 11.49, 12, 9.31, 7.48, 5.37, 8.67, 7.68, 4.82, 2.3
7.87, 7.22, 5.25, 5.24, 4.86, 3.31, 3.2, 2.03, 1.59, 3.14, 2.52, 4.04, 2.83, 1.77, 0, 4.18, 3.55, 6.64, 9.3, 9.1, 5.26, 2.92, 1.36, 1.63, 0.28, 0, 3.47, 3.3, 3.11, 0, 0, 3.38, 7, 5.28, 6.95, 5.63, 3.95, 2.43, 2.5, 5.87, 8.89, 6, 4.67, 6.12, 3.02, 4.72, 2.86, 3.76, 6.33, 9.89, 10.95, 8.93, 10.51, 10.98, 5.31, 6.45, 7.53, 5.54, 2.03
10.81, 7.53, 4.29, 1.96, 6.99, 2.65, 2.14, 4.28, 3.51, 1.57, 2.36, 5.51, 5.76, 4, 0, 0.67, 0, 0.44, 5.17, 6.59, 7.22, 3.85, 3.82, 4.67, 3.51, 3.11, 3.15, 3.61, 6.19, 4.05, 0.25, 1.11, 3.06, 2.36, 6.19, 6.4, 5.46, 6.24, 2.72, 3.59, 4.73, 8.54, 6.47, 7.93, 6.85, 5.72, 3.97, 2.63, 5.8, 9.86, 7.54, 9.91, 10.73, 9.28, 9.99, 7.65, 5.35, 3.34, 5.05
12, 11.9, 6.19, 4.58, 5.23, 4.64, 2.58, 1.03, 4.86, 6.31, 1.73, 5.01, 2.93, 4.02, 0.2, 1.89, 0, 0.6, 1.47, 6.35, 5.98, 6.79, 3.94, 4.26, 5.98, 3.4, 0.65, 3.13, 4.98, 6.38, 1.52, 1.29, 1.8, 2.13, 4.01, 4.18, 5.25, 5.83, 2.11, 4.23, 1.57, 4.62, 8.99, 4.83, 8.35, 8.21, 8.27, 3.85, 1.69, 5.61, 7.61, 6.03, 8.72, 12, 8.97, 7.35, 6.23, 4.14, 3.06
11.84, 12, 11.47, 6.29, 3.93, 3.74, 4.61, 2.25, 0.69, 2.92, 2.32, 3.59, 2.54, 2.08, 4.02, 2.32, 1.44, 0.27, 0, 0, 4.84, 3.15, 1.99, 4.42, 7.81, 6.07, 0.9, 0.81, 0.05, 0.96, 0.11, 1.49, 1.25, 2.8, 2.32, 2.54, 6.76, 4.89, 2.14, 0.52, 1.38, 1.45, 4.42, 4.31, 8.23, 6.9, 7.48, 4.11, 4.13, 3.52, 3.62, 5.61, 5.71, 11.7, 11.26, 10.73, 7.54, 6.28, 7.23
11.7, 12, 11.67, 11.92, 5.43, 2.05, 1.19, 5.48, 5.38, 1.26, 0, 1.63, 4.48, 4.62, 1.92, 5.26, 5.44, 1.88, 2.89, 3.68, 2.26, 3.43, 0.97, 3.62, 5.23, 3.85, 2.9, 0, 0, 1.48, 0, 2.08, 1.38, 0.28, 2.92, 5.37, 5.2, 4.37, 1.09, 0, 1.54, 3.01, 3.4, 6.32, 8.56, 10.23, 5.39, 4.31, 6.43, 3.78, 4.62, 5.85, 7.83, 8.71, 12, 10.32, 11.71, 8.78, 6.23
11.74, 10.65, 12, 12, 11.42, 7.7, 5.35, 1.09, 4.09, 2.45, 3.25, 0, 0, 3.85, 6.46, 2.2, 6.21, 6.18, 4.11, 4.9, 0.8, 0, 0, 4, 1.63, 5.84, 6.78, 2.94, 0.95, 2.06, 1.03, 2.31, 2.23, 0, 0, 0.6, 3.12, 5.75, 2.65, 3.36, 0.03, 0, 0.1, 2.85, 3.08, 5.64, 8.77, 3.39, 7.7, 7.83, 2.52, 5.37, 8.61, 9.76, 12, 12, 12, 10.14, 10.48
