"Swamp:100", "Swamp:100", "Swamp:100", "Forest:5|Swamp:95", "Forest:5|Swamp:95", "Forest:95|Swamp:5", "Forest:10|Swamp:90", "Forest:35|Swamp:65", "Forest:10|Swamp:90", "Plains:40|Forest:60", "Plains:65|Forest:35", "Forest:90|Swamp:10", "Forest:75|Swamp:25", "Forest:40|Swamp:60", "Forest:35|Swamp:65", "Forest:5|Swamp:95", "Swamp:100", "Forest:35|Swamp:65", "Forest:50|Swamp:50", "Forest:55|Swamp:45", "Swamp:100", "Swamp:20|Monsoon Forest:10|Rainforest:70", "Plains:15|Forest:50|Swamp:5|Savannah:10|Monsoon Forest:20", "Plains:75|Forest:25", "Desert:5|Plains:88|Ocean:7", "Plains:66|Ocean:34", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:2|Rainforest:1|Ocean:97", "Monsoon Forest:4|Rainforest:13|Ocean:83", "Forest:44|Swamp:20|Rainforest:1|Ocean:35", "Monsoon Forest:29|Rainforest:64|Ocean:7", "Monsoon Forest:30|Rainforest:70", "Monsoon Forest:5|Rainforest:95", "Monsoon Forest:5|Rainforest:95", "Rainforest:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:1|Swamp:2|Ocean:97", "Swamp:5|Ocean:95", "Forest:12|Ocean:88", "Forest:9|Swamp:1|Ocean:90", "Forest:14|Swamp:5|Ocean:81", "Swamp:6|Ocean:94", "Swamp:17|Ocean:83", "Swamp:12|Ocean:88", "Plains:13|Forest:4|Ocean:83", "Desert:4|Plains:3|Ocean:93", "Desert:15|Plains:2|Ocean:83", "Desert:33|Ocean:67", "Plains:24|Ocean:76", "Desert:36|Plains:1|Ocean:63", "Desert:29|Plains:2|Ocean:69", "Desert:34|Plains:19|Ocean:47", "Plains:44|Ocean:56", "Plains:56|Ocean:44", "Plains:8|Forest:36|Ocean:56", "Plains:29|Forest:54|Ocean:17", "Forest:6|Swamp:34|Monsoon Forest:6|Rainforest:18|Ocean:36", "Forest:5|Swamp:78|Ocean:17", "Plains:9|Forest:60|Swamp:3|Ocean:28", "Forest:11|Savannah:15|Monsoon Forest:43|Rainforest:15|Ocean:16", "Plains:7|Forest:5|Savannah:39|Monsoon Forest:3|Ocean:46", "Plains:62|Forest:2|Ocean:36", "Plains:12|Forest:40|Swamp:5|Savannah:10|Monsoon Forest:1|Ocean:32", "Plains:35|Savannah:38|Monsoon Forest:14|Ocean:13", "Plains:73|Forest:15|Ocean:12", "Forest:26|Swamp:36|Rainforest:2|Ocean:36", "Monsoon Forest:27|Rainforest:4|Ocean:69", "Forest:1|Swamp:12|Ocean:87"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:1|Ocean:99", "Swamp:2|Ocean:98", "Swamp:4|Ocean:96", "Forest:5|Swamp:2|Ocean:93", "Forest:5|Swamp:2|Ocean:93", "Swamp:5|Ocean:95", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Desert:9|Plains:2|Ocean:89", "Desert:6|Plains:6|Ocean:88", "Plains:15|Ocean:85", "Desert:3|Ocean:97", "Plains:10|Ocean:90", "Plains:6|Ocean:94", "Desert:5|Plains:9|Ocean:86", "Plains:10|Ocean:90", "Plains:36|Ocean:64", "Plains:16|Ocean:84", "Swamp:52|Ocean:48", "Forest:26|Swamp:18|Ocean:56", "Forest:84|Ocean:16", "Forest:79|Swamp:10|Ocean:11", "Plains:20|Forest:20|Savannah:21|Monsoon Forest:35|Ocean:4", "Plains:94|Forest:5|Ocean:1", "Forest:30|Savannah:15|Monsoon Forest:55", "Plains:20|Forest:80", "Plains:24|Forest:59|Ocean:17", "Swamp:40|Rainforest:3|Ocean:57", "Swamp:2|Rainforest:22|Ocean:76"
"Plains:5|Ocean:95", "Plains:2|Ocean:98", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:6|Swamp:1|Ocean:93", "Forest:3|Swamp:2|Ocean:95", "Plains:4|Ocean:96", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:1|Ocean:99", "Plains:12|Ocean:88", "Desert:2|Plains:10|Ocean:88", "Desert:12|Plains:5|Ocean:83", "Plains:1|Forest:8|Ocean:91", "Swamp:16|Ocean:84", "Swamp:29|Ocean:71", "Forest:15|Swamp:5|Savannah:3|Monsoon Forest:37|Rainforest:15|Ocean:25", "Desert:5|Plains:53|Savannah:35|Ocean:7", "Desert:5|Plains:81|Savannah:10|Ocean:4", "Forest:35|Swamp:15|Monsoon Forest:50", "Plains:60|Forest:40", "Plains:35|Forest:55|Ocean:10", "Forest:25|Swamp:39|Monsoon Forest:10|Rainforest:19|Ocean:7"
"Plains:54|Ocean:46", "Plains:8|Forest:10|Ocean:82", "Forest:1|Ocean:99", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:6|Ocean:94", "Ocean:100", "Forest:1|Swamp:4|Ocean:95", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Savannah:1|Ocean:99", "Swamp:1|Ocean:99", "Swamp:11|Ocean:89", "Forest:13|Swamp:5|Ocean:82", "Plains:5|Forest:40|Swamp:2|Monsoon Forest:5|Ocean:48", "Plains:49|Ocean:51", "Plains:38|Forest:30|Monsoon Forest:4|Ocean:28", "Plains:85|Ocean:15", "Plains:15|Forest:41|Monsoon Forest:24|Rainforest:1|Ocean:19", "Savannah:3|Monsoon Forest:56|Rainforest:25|Ocean:16"
"Plains:38|Forest:39|Ocean:23", "Plains:24|Forest:16|Ocean:60", "Plains:2|Forest:20|Ocean:78", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:6|Ocean:94", "Forest:5|Ocean:95", "Forest:4|Ocean:96", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:5|Swamp:2|Ocean:93", "Swamp:7|Rainforest:6|Ocean:87", "Forest:18|Swamp:16|Ocean:66", "Plains:4|Forest:25|Swamp:6|Ocean:65", "Forest:5|Swamp:14|Monsoon Forest:9|Rainforest:55|Ocean:17", "Forest:81|Swamp:6|Ocean:13", "Forest:63|Swamp:30|Ocean:7", "Plains:91|Forest:5|Ocean:4"
"Plains:5|Forest:75|Swamp:20", "Plains:45|Forest:21|Ocean:34", "Plains:57|Forest:3|Ocean:40", "Desert:3|Plains:14|Ocean:83", "Forest:1|Ocean:99", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:1|Ocean:99", "Forest:1|Ocean:99", "Swamp:1|Ocean:99", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Plains:1|Ocean:99", "Plains:1|Ocean:99", "Swamp:1|Rainforest:1|Ocean:98", "Swamp:15|Monsoon Forest:3|Rainforest:13|Ocean:69", "Forest:40|Ocean:60", "Plains:19|Forest:47|Ocean:34", "Plains:34|Forest:9|Ocean:57", "Plains:10|Forest:5|Savannah:8|Monsoon Forest:34|Ocean:43"
"Forest:45|Swamp:55", "Forest:40|Swamp:48|Ocean:12", "Plains:10|Forest:58|Swamp:13|Ocean:19", "Desert:2|Plains:44|Ocean:54", "Plains:13|Ocean:87", "Swamp:4|Ocean:96", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:1|Ocean:99", "Ocean:100", "Forest:1|Ocean:99", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Plains:1|Ocean:99", "Swamp:2|Ocean:98", "Swamp:2|Ocean:98", "Forest:12|Swamp:6|Ocean:82", "Swamp:19|Ocean:81", "Forest:42|Swamp:5|Ocean:53", "Plains:11|Forest:14|Ocean:75", "Plains:8|Forest:30|Ocean:62"
"Swamp:100", "Plains:40|Forest:60", "Plains:40|Forest:60", "Plains:90|Forest:10", "Plains:12|Forest:25|Ocean:63", "Plains:10|Forest:2|Ocean:88", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:1|Ocean:99", "Ocean:100", "Swamp:1|Ocean:99", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:3|Swamp:3|Ocean:94", "Swamp:6|Ocean:94", "Swamp:8|Ocean:92", "Swamp:1|Ocean:99", "Swamp:1|Ocean:99"
"Swamp:100", "Plains:5|Forest:80|Swamp:15", "Forest:25|Swamp:75", "Plains:25|Forest:75", "Plains:87|Ocean:13", "Plains:32|Ocean:68", "Plains:4|Ocean:96", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Swamp:100", "Plains:5|Forest:95", "Forest:10|Swamp:90", "Forest:10|Swamp:90", "Forest:75|Swamp:25", "Plains:19|Forest:65|Ocean:16", "Plains:43|Forest:13|Ocean:44", "Desert:1|Plains:21|Ocean:78", "Forest:1|Swamp:10|Ocean:89", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Forest:10|Swamp:90", "Forest:50|Swamp:50", "Forest:60|Swamp:40", "Plains:45|Forest:55", "Plains:80|Forest:20", "Plains:9|Forest:90|Ocean:1", "Forest:79|Swamp:20|Ocean:1", "Forest:62|Swamp:15|Ocean:23", "Plains:4|Forest:41|Swamp:12|Ocean:43", "Swamp:34|Ocean:66", "Forest:15|Swamp:1|Ocean:84", "Swamp:6|Ocean:94", "Plains:2|Ocean:98", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:3|Ocean:97", "Swamp:3|Ocean:97", "Swamp:3|Ocean:97", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Swamp:100", "Swamp:100", "Swamp:100", "Plains:30|Forest:70", "Plains:100", "Plains:55|Forest:45", "Plains:100", "Plains:97|Ocean:3", "Plains:19|Forest:65|Ocean:16", "Plains:6|Forest:58|Swamp:8|Ocean:28", "Forest:2|Swamp:50|Ocean:48", "Forest:23|Swamp:4|Ocean:73", "Forest:7|Swamp:9|Ocean:84", "Swamp:2|Ocean:98", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:9|Ocean:91", "Swamp:4|Ocean:96", "Swamp:6|Ocean:94", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Swamp:100", "Swamp:100", "Forest:60|Swamp:40", "Forest:10|Swamp:90", "Plains:20|Forest:80", "Desert:40|Plains:60", "Desert:40|Plains:60", "Desert:5|Plains:95", "Plains:95|Forest:5", "Plains:30|Forest:70", "Forest:10|Swamp:90", "Forest:60|Swamp:12|Ocean:28", "Forest:4|Swamp:41|Ocean:55", "Forest:16|Ocean:84", "Swamp:12|Ocean:88", "Forest:6|Ocean:94", "Forest:1|Ocean:99", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:9|Ocean:91", "Swamp:3|Ocean:97", "Swamp:5|Ocean:95", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
