0, 84.57, 18.69, 35.49, 38.41, 176.73, 21.01, 6.83, 5.22, 9.66, 9.95, 10.09, 8.29, 4.06, 45, 57.32, 0, 0, 0, 0, 0, 0, 0, 0, 5.03, 1.01, 12.31, 4.35, 10.63, 443.96, 0, 40.13, 21.95, 91.46, 5.12, 2.1, 15.18, 28.17, 40.11, 0.97
0, 0, 0, 0, 0, 141.6, 11.18, 319.29, 770.78, 249.91, 5.62, 9.28, 14.01, 75.26, 50.77, 5.38, 0, 0, 0, 0, 0, 0, 0, 0, 36.52, 2.77, 143.53, 1.16, 0, 20.17, 11.5, 5.93, 5.19, 1.51, 1.32, 4.99, 11.44, 119.19, 103.82, 0
0, 0, 0, 0, 0, 0, 0, 0, 117.43, 110.62, 296.49, 152.04, 570.91, 619.51, 173.63, 641.35, 14.21, 6.63, 25.72, 390.83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42, 0.2, 1.26, 0.84, 0.05, 0.84, 21.65, 0, 318.78, 0
0, 0, 0, 1.94, 4.94, 0, 0, 0, 0, 0, 163.57, 810.9, 928.82, 587.31, 623.82, 655.69, 43.98, 8.99, 1.1, 65.84, 0, 36.39, 0.74, 1.16, 121.28, 0, 0, 0, 0, 0, 1.73, 2.69, 6.78, 2.21, 0.05, 0.08, 3.01, 128.32, 7.1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185.4, 0, 1112.19, 0, 57.22, 162.07, 829.5, 102.75, 0, 0, 3.98, 0, 0.63, 0, 0, 0, 0, 0, 0, 0, 0, 2.72, 0.44, 0.52, 5.44, 0, 21.96, 26.53
0, 0, 0, 0, 0, 0, 15.96, 47.55, 50.05, 0, 0, 0, 959.33, 229.09, 1104.67, 0, 0, 0, 0, 0, 0, 0, 972.65, 23.93, 149.15, 0, 0, 0, 0, 0, 0, 0, 0, 3.59, 0.81, 11.59, 5.5, 0, 2.16, 0
0, 0, 0, 0, 0, 27.02, 2.8, 3.37, 4.68, 0, 0, 1.02, 465.05, 408.97, 804.13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0.93, 109.67
0, 0, 0, 0, 1.17, 101.02, 1.03, 51.32, 7.3, 125.08, 6.84, 7.68, 0.3, 2.19, 9.9, 340.16, 802.48, 0, 0, 0, 0, 466.24, 445.55, 448.48, 56.69, 4.55, 8.06, 439.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.58, 0, 3.39
0, 54.18, 14.1, 32.08, 261.67, 9.32, 10.82, 2.28, 2.54, 1.17, 5.67, 10.9, 0.26, 5.84, 11.35, 4.07, 128.1, 200.34, 645.14, 523.21, 631.62, 385.34, 41.22, 4.58, 2.48, 0.19, 0.58, 4.23, 0, 0, 0, 0.16, 1.18, 5.54, 0, 0, 0, 75.98, 4.91, 11.59
0, 7.21, 0, 6.18, 17.1, 45.54, 210.19, 6.59, 0.74, 0.21, 1.38, 1.78, 0.91, 1.43, 2.3, 10.09, 1.93, 6.7, 2.11, 90.11, 195.2, 225.15, 366.45, 8.47, 5.72, 0.18, 2.69, 20.94, 0, 0, 0, 48.89, 0, 10.82, 0, 0, 0, 0, 0, 0
