"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:5|Ocean:95", "Swamp:28|Ocean:72", "Swamp:64|Ocean:36", "Swamp:75|Ocean:25", "Swamp:95|Ocean:5", "Swamp:97|Ocean:3", "Swamp:100", "Swamp:100", "Swamp:100", "Swamp:100", "Swamp:100", "Swamp:100", "Swamp:100", "Swamp:100", "Forest:10|Swamp:90", "Plains:25|Forest:70|Swamp:5", "Plains:30|Forest:65|Swamp:5", "Plains:65|Forest:35", "Plains:40|Forest:60", "Plains:5|Forest:60|Swamp:35", "Forest:20|Swamp:80", "Forest:45|Swamp:55", "Forest:30|Swamp:70", "Plains:5|Forest:80|Swamp:15", "Forest:10|Swamp:90", "Plains:95|Forest:5", "Plains:15|Forest:75|Swamp:10", "Plains:5|Forest:60|Swamp:35"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:10|Swamp:18|Ocean:72", "Forest:36|Swamp:36|Ocean:28", "Plains:5|Forest:70|Swamp:25", "Forest:20|Swamp:78|Ocean:2", "Swamp:100", "Plains:5|Forest:80|Swamp:13|Ocean:2", "Forest:15|Swamp:85", "Forest:15|Swamp:85", "Plains:30|Forest:70", "Forest:25|Swamp:75", "Forest:65|Swamp:35", "Forest:15|Swamp:85", "Forest:45|Swamp:55"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:2|Swamp:13|Ocean:85", "Swamp:31|Ocean:69", "Forest:23|Swamp:41|Ocean:36", "Plains:1|Forest:56|Swamp:13|Ocean:30", "Forest:56|Swamp:33|Ocean:11", "Forest:83|Swamp:15|Ocean:2", "Plains:20|Forest:76|Ocean:4", "Plains:40|Forest:57|Ocean:3", "Plains:15|Forest:82|Ocean:3", "Plains:5|Forest:45|Swamp:50", "Forest:15|Swamp:85", "Forest:25|Swamp:75", "Forest:75|Swamp:25"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:4|Ocean:96", "Plains:7|Forest:5|Swamp:1|Ocean:87", "Plains:15|Forest:15|Ocean:70", "Forest:22|Swamp:13|Ocean:65", "Plains:1|Forest:42|Swamp:1|Ocean:56", "Forest:20|Swamp:42|Ocean:38", "Forest:17|Swamp:61|Ocean:22", "Forest:46|Swamp:38|Ocean:16", "Plains:5|Forest:49|Swamp:39|Ocean:7", "Plains:5|Forest:60|Swamp:35", "Forest:10|Swamp:90", "Forest:45|Swamp:55", "Swamp:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:8|Ocean:92", "Swamp:18|Ocean:82", "Swamp:24|Ocean:76", "Swamp:21|Ocean:79", "Forest:13|Swamp:11|Ocean:76", "Plains:3|Forest:60|Swamp:3|Ocean:34", "Plains:25|Forest:61|Swamp:5|Ocean:9", "Plains:40|Forest:60", "Forest:75|Swamp:25", "Swamp:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:3|Ocean:97", "Forest:18|Swamp:28|Ocean:54", "Forest:65|Ocean:35", "Plains:30|Forest:63|Swamp:5|Ocean:2", "Forest:69|Swamp:30|Ocean:1", "Forest:55|Swamp:45"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:7|Swamp:2|Ocean:91", "Forest:7|Swamp:45|Ocean:48", "Forest:32|Swamp:32|Ocean:36", "Forest:35|Swamp:64|Ocean:1", "Forest:17|Swamp:73|Ocean:10", "Forest:76|Swamp:14|Ocean:10"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:7|Ocean:93", "Forest:23|Ocean:77", "Forest:30|Swamp:3|Ocean:67", "Swamp:81|Ocean:19", "Plains:47|Forest:35|Ocean:18", "Plains:5|Forest:95"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Desert:1|Plains:6|Ocean:93", "Plains:16|Ocean:84", "Plains:8|Forest:4|Ocean:88", "Forest:1|Swamp:2|Ocean:97", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:5|Ocean:95", "Swamp:19|Ocean:81", "Plains:2|Forest:28|Swamp:1|Ocean:69", "Forest:38|Swamp:9|Ocean:53", "Plains:29|Forest:8|Ocean:63", "Forest:20|Swamp:21|Ocean:59"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Plains:4|Ocean:96", "Desert:1|Plains:31|Ocean:68", "Desert:29|Plains:27|Ocean:44", "Plains:3|Forest:31|Swamp:3|Ocean:63", "Forest:8|Swamp:3|Ocean:89", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:4|Ocean:96", "Swamp:13|Ocean:87", "Forest:14|Swamp:4|Ocean:82", "Swamp:25|Ocean:75"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Plains:4|Ocean:96", "Plains:32|Ocean:68", "Plains:66|Forest:4|Ocean:30", "Plains:59|Forest:8|Ocean:33", "Forest:28|Swamp:1|Ocean:71", "Swamp:8|Ocean:92", "Swamp:2|Ocean:98", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Plains:3|Ocean:97", "Plains:8|Ocean:92", "Desert:8|Plains:24|Ocean:68", "Plains:44|Ocean:56", "Plains:30|Forest:40|Ocean:30", "Plains:11|Forest:50|Swamp:1|Ocean:38", "Forest:22|Swamp:11|Ocean:67", "Plains:5|Forest:6|Ocean:89", "Swamp:3|Ocean:97", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Plains:2|Ocean:98", "Ocean:100", "Desert:1|Plains:2|Ocean:97", "Plains:6|Ocean:94", "Forest:22|Ocean:78", "Plains:2|Forest:32|Ocean:66", "Plains:39|Forest:7|Ocean:54", "Forest:19|Ocean:81", "Swamp:13|Ocean:87", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Plains:2|Ocean:98", "Plains:2|Ocean:98", "Desert:2|Ocean:98", "Ocean:100", "Forest:6|Ocean:94", "Forest:9|Swamp:7|Ocean:84", "Forest:32|Ocean:68", "Plains:14|Ocean:86", "Forest:15|Swamp:1|Ocean:84", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:4|Swamp:4|Ocean:92", "Forest:9|Ocean:91", "Plains:9|Ocean:91", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Forest:3|Swamp:1|Ocean:96", "Forest:2|Ocean:98", "Swamp:3|Ocean:97", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
"Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Plains:7|Ocean:93", "Ocean:100", "Plains:5|Ocean:95", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100", "Ocean:100"
